"domain","model","value","datatype"
"animals","animals ~ foods",0.0509723331587264,"permuted"
"animals","animals ~ occupations",0.000107339193289148,"permuted"
"animals","animals ~ foods",0.00283145486862096,"permuted"
"animals","animals ~ occupations",0.145037978173799,"permuted"
"animals","animals ~ foods",0.0171362861771009,"permuted"
"animals","animals ~ occupations",0.0881248693622814,"permuted"
"animals","animals ~ foods",0.00725118143464489,"permuted"
"animals","animals ~ occupations",0.329275213071299,"permuted"
"animals","animals ~ foods",0.0250403695744911,"permuted"
"animals","animals ~ occupations",0.0188724613172792,"permuted"
"animals","animals ~ foods",0.00556769441525331,"permuted"
"animals","animals ~ occupations",0.00155826026111867,"permuted"
"animals","animals ~ foods",0.000114559927232256,"permuted"
"animals","animals ~ occupations",0.0189843488428807,"permuted"
"animals","animals ~ foods",0.0658685616264231,"permuted"
"animals","animals ~ occupations",0.00173165031892199,"permuted"
"animals","animals ~ foods",0.199916036356584,"permuted"
"animals","animals ~ occupations",0.317127544540551,"permuted"
"animals","animals ~ foods",0.168560574618822,"permuted"
"animals","animals ~ occupations",0.054971745374938,"permuted"
"animals","animals ~ foods",0.0058593812561017,"permuted"
"animals","animals ~ occupations",0.0150422134892572,"permuted"
"animals","animals ~ foods",0.185940009530087,"permuted"
"animals","animals ~ occupations",0.01545155310311,"permuted"
"animals","animals ~ foods",0.052993043153682,"permuted"
"animals","animals ~ occupations",0.060097699768452,"permuted"
"animals","animals ~ foods",0.00085928211459291,"permuted"
"animals","animals ~ occupations",0.0181589142753338,"permuted"
"animals","animals ~ foods",0.131263875629489,"permuted"
"animals","animals ~ occupations",0.0278099879362848,"permuted"
"animals","animals ~ foods",0.000490641018493487,"permuted"
"animals","animals ~ occupations",0.000877178605767764,"permuted"
"animals","animals ~ foods",0.144877532814802,"permuted"
"animals","animals ~ occupations",0.145690438417262,"permuted"
"animals","animals ~ foods",0.0389261595217706,"permuted"
"animals","animals ~ occupations",0.00871063602584914,"permuted"
"animals","animals ~ foods",0.0036137442460447,"permuted"
"animals","animals ~ occupations",0.000399965900476859,"permuted"
"animals","animals ~ foods",0.00119429219683612,"permuted"
"animals","animals ~ occupations",0.136567357761108,"permuted"
"animals","animals ~ foods",0.0798479480355213,"permuted"
"animals","animals ~ occupations",0.0107129003049958,"permuted"
"animals","animals ~ foods",0.000828222607069333,"permuted"
"animals","animals ~ occupations",0.0195030205307523,"permuted"
"animals","animals ~ foods",0.00324921654012022,"permuted"
"animals","animals ~ occupations",0.00628289088348305,"permuted"
"animals","animals ~ foods",0.0786562543297673,"permuted"
"animals","animals ~ occupations",0.111354743339912,"permuted"
"animals","animals ~ foods",0.00502052005789206,"permuted"
"animals","animals ~ occupations",0.00285057163552463,"permuted"
"animals","animals ~ foods",0.0251252251774801,"permuted"
"animals","animals ~ occupations",0.0000518356591645136,"permuted"
"animals","animals ~ foods",0.00146825298029654,"permuted"
"animals","animals ~ occupations",0.039159507272605,"permuted"
"animals","animals ~ foods",0.000000162891149009589,"permuted"
"animals","animals ~ occupations",0.0198968755578669,"permuted"
"animals","animals ~ foods",0.00221438089106819,"permuted"
"animals","animals ~ occupations",0.00106987703259975,"permuted"
"animals","animals ~ foods",0.0363596103338876,"permuted"
"animals","animals ~ occupations",0.0420451147337654,"permuted"
"animals","animals ~ foods",0.0000905052460137512,"permuted"
"animals","animals ~ occupations",0.208910691195825,"permuted"
"animals","animals ~ foods",0.0206229378685647,"permuted"
"animals","animals ~ occupations",0.0104383564014278,"permuted"
"animals","animals ~ foods",0.0144017301807015,"permuted"
"animals","animals ~ occupations",0.140102712393694,"permuted"
"animals","animals ~ foods",0.0253459511376876,"permuted"
"animals","animals ~ occupations",0.0000240493077983392,"permuted"
"animals","animals ~ foods",0.136742041192196,"permuted"
"animals","animals ~ occupations",0.000468793437080369,"permuted"
"animals","animals ~ foods",0.000980212639695791,"permuted"
"animals","animals ~ occupations",0.000244459581391349,"permuted"
"animals","animals ~ foods",0.0274340115624692,"permuted"
"animals","animals ~ occupations",0.0356754853129848,"permuted"
"animals","animals ~ foods",0.0610053750511716,"permuted"
"animals","animals ~ occupations",0.080668422018658,"permuted"
"animals","animals ~ foods",0.000490539800566457,"permuted"
"animals","animals ~ occupations",0.0065920433660795,"permuted"
"animals","animals ~ foods",0.000558869437944278,"permuted"
"animals","animals ~ occupations",0.0292236629098258,"permuted"
"animals","animals ~ foods",0.030638290990846,"permuted"
"animals","animals ~ occupations",0.0223352255204291,"permuted"
"animals","animals ~ foods",0.00415382110103377,"permuted"
"animals","animals ~ occupations",0.000242434614581767,"permuted"
"animals","animals ~ foods",0.0406091158964108,"permuted"
"animals","animals ~ occupations",0.0179906493517507,"permuted"
"animals","animals ~ foods",0.0313895202113143,"permuted"
"animals","animals ~ occupations",0.012388700363813,"permuted"
"animals","animals ~ foods",0.00536694353241725,"permuted"
"animals","animals ~ occupations",0.00273183105868516,"permuted"
"animals","animals ~ foods",0.0123807596780674,"permuted"
"animals","animals ~ occupations",0.0410610170363437,"permuted"
"animals","animals ~ foods",0.00406216732855496,"permuted"
"animals","animals ~ occupations",0.0457794537391854,"permuted"
"animals","animals ~ foods",0.0572916804305919,"permuted"
"animals","animals ~ occupations",0.0490131430060162,"permuted"
"animals","animals ~ foods",0.00867175025040338,"permuted"
"animals","animals ~ occupations",0.02016511989515,"permuted"
"animals","animals ~ foods",0.0777290123000537,"permuted"
"animals","animals ~ occupations",0.0215488829469499,"permuted"
"animals","animals ~ foods",0.000400396661933517,"permuted"
"animals","animals ~ occupations",0.0447026393207375,"permuted"
"animals","animals ~ foods",0.119220333584795,"permuted"
"animals","animals ~ occupations",0.0427549016397912,"permuted"
"animals","animals ~ foods",0.00699806182159611,"permuted"
"animals","animals ~ occupations",0.00372933760782453,"permuted"
"animals","animals ~ foods",0.0989686967407711,"permuted"
"animals","animals ~ occupations",0.0000156952621132552,"permuted"
"animals","animals ~ foods",0.000877591368515716,"permuted"
"animals","animals ~ occupations",0.0211599591515836,"permuted"
"animals","animals ~ foods",0.0542081875423651,"permuted"
"animals","animals ~ occupations",0.16215278282454,"permuted"
"animals","animals ~ foods",0.013789320785876,"permuted"
"animals","animals ~ occupations",0.191223041802576,"permuted"
"animals","animals ~ foods",0.000577440420281672,"permuted"
"animals","animals ~ occupations",0.00180821898095952,"permuted"
"animals","animals ~ foods",0.0222282977881488,"permuted"
"animals","animals ~ occupations",0.102772196303618,"permuted"
"animals","animals ~ foods",0.132939026716667,"permuted"
"animals","animals ~ occupations",0.0146720737569094,"permuted"
"animals","animals ~ foods",0.0110490952364306,"permuted"
"animals","animals ~ occupations",0.0174570537893545,"permuted"
"animals","animals ~ foods",0.00456836033374252,"permuted"
"animals","animals ~ occupations",0.080029276001948,"permuted"
"animals","animals ~ foods",0.0414430546443445,"permuted"
"animals","animals ~ occupations",0.0152245215366094,"permuted"
"animals","animals ~ foods",0.00373522866623699,"permuted"
"animals","animals ~ occupations",0.0000140352599713184,"permuted"
"animals","animals ~ foods",0.0017565073214386,"permuted"
"animals","animals ~ occupations",0.00751149940478471,"permuted"
"animals","animals ~ foods",0.0519577419226241,"permuted"
"animals","animals ~ occupations",0.000090765644954901,"permuted"
"animals","animals ~ foods",0.000307269785440393,"permuted"
"animals","animals ~ occupations",0.108477148741293,"permuted"
"animals","animals ~ foods",0.0000913926093791006,"permuted"
"animals","animals ~ occupations",0.0363548189548043,"permuted"
"animals","animals ~ foods",0.0021919537527429,"permuted"
"animals","animals ~ occupations",0.000599848262951418,"permuted"
"animals","animals ~ foods",0.0000136110874903142,"permuted"
"animals","animals ~ occupations",0.0320778745202465,"permuted"
"animals","animals ~ foods",0.0716336132389565,"permuted"
"animals","animals ~ occupations",0.0000489527232822888,"permuted"
"animals","animals ~ foods",0.0189673540830716,"permuted"
"animals","animals ~ occupations",0.034094154167332,"permuted"
"animals","animals ~ foods",0.00497522260844951,"permuted"
"animals","animals ~ occupations",0.0173123764002856,"permuted"
"animals","animals ~ foods",0.0177638905257818,"permuted"
"animals","animals ~ occupations",0.001721291617139,"permuted"
"animals","animals ~ foods",0.0699346023917639,"permuted"
"animals","animals ~ occupations",0.0465928306234573,"permuted"
"animals","animals ~ foods",0.000492308704036982,"permuted"
"animals","animals ~ occupations",0.037351687159196,"permuted"
"animals","animals ~ foods",0.00405740980250556,"permuted"
"animals","animals ~ occupations",0.00362877252040918,"permuted"
"animals","animals ~ foods",0.00701116103382844,"permuted"
"animals","animals ~ occupations",0.153423083080446,"permuted"
"animals","animals ~ foods",0.000443725234478461,"permuted"
"animals","animals ~ occupations",0.0179939774385757,"permuted"
"animals","animals ~ foods",0.386162321470321,"permuted"
"animals","animals ~ occupations",0.0370934602332853,"permuted"
"animals","animals ~ foods",0.0404376342751271,"permuted"
"animals","animals ~ occupations",0.0858614575344594,"permuted"
"animals","animals ~ foods",0.0154909300910182,"permuted"
"animals","animals ~ occupations",0.0000601374447176268,"permuted"
"animals","animals ~ foods",0.00689146695096513,"permuted"
"animals","animals ~ occupations",0.00114460709539577,"permuted"
"animals","animals ~ foods",0.0028573866249951,"permuted"
"animals","animals ~ occupations",0.075534364483763,"permuted"
"animals","animals ~ foods",0.0226127996665653,"permuted"
"animals","animals ~ occupations",0.185061362473386,"permuted"
"animals","animals ~ foods",0.0523486177737493,"permuted"
"animals","animals ~ occupations",0.117778445422195,"permuted"
"animals","animals ~ foods",0.000635294295181988,"permuted"
"animals","animals ~ occupations",0.0490934408534755,"permuted"
"animals","animals ~ foods",0.00131003518305745,"permuted"
"animals","animals ~ occupations",0.0260150280185511,"permuted"
"animals","animals ~ foods",0.000843115056860491,"permuted"
"animals","animals ~ occupations",0.196644481490975,"permuted"
"animals","animals ~ foods",0.0401414793499789,"permuted"
"animals","animals ~ occupations",0.0131830608965217,"permuted"
"animals","animals ~ foods",0.0919631535742598,"permuted"
"animals","animals ~ occupations",0.00320267142390859,"permuted"
"animals","animals ~ foods",0.0234802485628664,"permuted"
"animals","animals ~ occupations",0.0110787438891602,"permuted"
"animals","animals ~ foods",0.10398417274523,"permuted"
"animals","animals ~ occupations",0.000170653100123743,"permuted"
"animals","animals ~ foods",0.00749314453994656,"permuted"
"animals","animals ~ occupations",0.0263956733636032,"permuted"
"animals","animals ~ foods",0.0109591012329965,"permuted"
"animals","animals ~ occupations",0.0941315019523631,"permuted"
"animals","animals ~ foods",0.026253768158715,"permuted"
"animals","animals ~ occupations",0.00152957240997002,"permuted"
"animals","animals ~ foods",0.0024253926923714,"permuted"
"animals","animals ~ occupations",0.0509387183442279,"permuted"
"animals","animals ~ foods",0.0350906310607907,"permuted"
"animals","animals ~ occupations",0.209408193792669,"permuted"
"animals","animals ~ foods",0.00913179762685683,"permuted"
"animals","animals ~ occupations",0.0944633683212153,"permuted"
"animals","animals ~ foods",0.0011335769904139,"permuted"
"animals","animals ~ occupations",0.122521490369429,"permuted"
"animals","animals ~ foods",0.0171016542262173,"permuted"
"animals","animals ~ occupations",0.0362645316105351,"permuted"
"animals","animals ~ foods",0.197036841572515,"permuted"
"animals","animals ~ occupations",0.0470315934345029,"permuted"
"animals","animals ~ foods",0.00046838267205894,"permuted"
"animals","animals ~ occupations",0.0422282935118784,"permuted"
"animals","animals ~ foods",0.0283340817628577,"permuted"
"animals","animals ~ occupations",0.00937132542634033,"permuted"
"animals","animals ~ foods",0.0827861663326173,"permuted"
"animals","animals ~ occupations",0.0292073200011533,"permuted"
"animals","animals ~ foods",0.00940889089380802,"permuted"
"animals","animals ~ occupations",0.0134141887080595,"permuted"
"animals","animals ~ foods",0.0452694153650598,"permuted"
"animals","animals ~ occupations",0.0000519449638325519,"permuted"
"animals","animals ~ foods",0.0160298612135645,"permuted"
"animals","animals ~ occupations",0.0475409667293337,"permuted"
"animals","animals ~ foods",0.0352048570649692,"permuted"
"animals","animals ~ occupations",0.0050670300822015,"permuted"
"animals","animals ~ foods",0.000655664545799703,"permuted"
"animals","animals ~ occupations",0.0616110350537737,"permuted"
"animals","animals ~ foods",0.121106457296632,"permuted"
"animals","animals ~ occupations",0.039811108445235,"permuted"
"animals","animals ~ foods",0.0119671918287544,"permuted"
"animals","animals ~ occupations",0.00887043576748768,"permuted"
